date,Wassily Kandinsky,Agostino Carracci,Albert Bierstadt,Albrecht Altdorfer,Albrecht Dürer,Aleksandra Ekster,Alexei Savrasov,Alexandre Benois,Alfred Sisley,Alphonse Mucha,Amedeo Modigliani,Anders Zorn,Andre Derain,Andrea Mantegna,Andrei Rublev,Andy Warhol,Annibale Carracci,Anthony van Dyck,Antoine Blanchard,Antoine Watteau,Arkhip Kuindzhi,Arnold Böcklin,Arshile Gorky,Aubrey Beardsley,August Macke,Auguste Rodin,Balthus,Barnett Newman,Bartolome Esteban Murillo,Benozzo Gozzoli,Bernardo Bellotto,Berthe Morisot,Boris Kustodiev,Camille Corot,Camille Pissarro,Canaletto,Caravaggio,Carl Larsson,Caspar David Friedrich,Chaim Soutine,Charles-Francois Daubigny,Childe Hassam,Claude Lorrain,Claude Monet,Correggio,Cy Twombly,Damien Hirst,Dante Gabriel Rossetti,David Alfaro Siqueiros,David Burliuk,Diego Rivera,Diego Velazquez,Domenico Ghirlandaio,Duccio,Edgar Degas,Edouard Manet,Edouard Vuillard,Edvard Munch,Edward Hopper,Egon Schiele,El Greco,El Lissitzky,Emil Nolde,Eric Fischl,Ernst Ludwig Kirchner,Erte,Eugene Boudin,Eugene Delacroix,Eyvind Earle,Felix Vallotton ,Ferdinand Hodler,Fernando Botero,Filippo Lippi,Fra Angelico,Francesco Hayez,Francis Picabia,Francisco Goya,Francisco de Zurbaran,Francois Boucher,Frantisek Kupka,Franz Marc,Franz Xaver Winterhalter,Frida Kahlo,Friedensreich Hundertwasser,Fyodor Vasilyev,George Frederick Watts,George Stubbs,Georges Braque,Georges Seurat,Georges de la Tour,Georgia O'Keeffe,Gerhard Richter,Giacomo Balla,Gian Lorenzo Bernini,Gino Severini,Giorgio de Chirico,Giorgione,Giotto,Giovanni Battista Tiepolo,Giovanni Bellini,Giovanni Boldini,Giuseppe Arcimboldo,Grandma Moses,Guido Reni,Gustav Klimt,Gustave Caillebotte,Gustave Courbet,Hans Baldung,Hans Holbein the Younger,Hans Memling,Henri Fantin-Latour,Henri Martin,Henri Matisse,Henri Rousseau,Henri de Toulouse-Lautrec,Henri-Edmond Cross,Hieronymus Bosch,Hiroshige,Ilya Repin,Isaac Levitan,Ivan Aivazovsky,Ivan Bilibin,Ivan Kramskoy,Ivan Shishkin,Jacek Malczewski,Jacek Yerka,Jackson Pollock,Jacob Jordaens,Jacopo Pontormo,Jacques-Louis David,James McNeill Whistler,James Tissot,Jamie Wyeth,Jan Matejko,Jan Steen,Jan van Eyck,Jean Arp,Jean Auguste Dominique Ingres,Jean Dubuffet,Jean Fouquet,Jean-Francois Millet,Jean-Leon Gerome,Jean-Michel Basquiat,Joan Miro,Joaquín Sorolla,Johannes Vermeer,John Atkinson Grimshaw,John Constable,John Everett Millais,John Henry Twachtman,John Singer Sargent,John Singleton Copley,John William Godward,John William Waterhouse,Jose Clemente Orozco,Joseph Beuys,Joseph Wright,Joshua Reynolds,Juan Gris,Karl Bryullov,Kathe Kollwitz,Katsushika Hokusai,Kazimir Malevich,Kitagawa Utamaro,Koloman Moser,Konstantin Korovin,Konstantin Makovsky,Konstantin Somov,Konstantin Yuon,Kuzma Petrov-Vodkin,Laszlo Moholy-Nagy,Leon Bakst,Lorenzo Lotto,Lucas Cranach the Elder,Lucian Freud,M.C. Escher,Man Ray,Marc Chagall,Marcel Duchamp,Mark Rothko,Martiros Saryan,Mary Cassatt,Matthias Grünewald,Maurice Prendergast,Maurice Utrillo,Maurice de Vlaminck,Max Beckmann,Max Ernst,Maxime Maufra,Michelangelo,Mikhail Nesterov,Mikhail Vrubel,Moise Kisling,N.C. Wyeth,Nicholas Roerich,Nicolas Poussin,Niko Pirosmani,Nikolai Ge,Nikolay Bogdanov-Belsky,Norman Rockwell,Octavio Ocampo,Odilon Redon,Orest Kiprensky,Oskar Kokoschka,Otto Dix,Pablo Picasso,Paolo Uccello,Paolo Veronese,Parmigianino,Paul Cezanne,Paul Delvaux,Paul Gauguin,Paul Klee,Paul Serusier,Paul Signac,Pavel Filonov,Peter Paul Rubens,Philip Guston,Piero della Francesca,Pierre Alechinsky,Pierre Bonnard,Pierre Puvis de Chavannes,Pierre-Auguste Renoir,Pierre-Paul Prud'hon,Piet Mondrian,Pieter Bruegel the Elder,Pietro Longhi,Pietro Perugino,Pyotr Konchalovsky,Qi Baishi,Raoul Dufy,Raphael Kirchner,Rembrandt,Remedios Varo,Rene Magritte,Richard Diebenkorn,Richard Hamilton,Robert Delaunay,Albrecht Altdorfer,Roy Lichtenstein,Salvador Dali,Sam Francis,Sandro Botticelli,Sergey Solomko,Sir Lawrence Alma-Tadema,Sonia Delaunay,Stanley Spencer,Suzanne Valadon,Tamara de Lempicka,Theo van Doesburg,Theo van Rysselberghe,Theodore Gericault,Theodore Rousseau,Thomas Cole,Thomas Eakins,Thomas Gainsborough,Tintoretto,Titian,Umberto Boccioni,Valentin Serov,Vasily Perov,Vasily Polenov,Vasily Surikov,Vasily Tropinin,Vasily Vereshchagin,Victor Borisov-Musatov,Viktor Vasnetsov,Vincent van Gogh,Vladimir Borovikovsky,Vladimir Makovsky,Willard Metcalf,Willem de Kooning,William Blake,William Hogarth,William Merritt Chase,William Turner,William-Adolphe Bouguereau,Winslow Homer,Zdzislaw Beksinski,Zinaida Serebriakova,Edouard Cortes,Honore Daumier,Jean-Honore Fragonard,Fernand Leger,Frederic Leighton,Giovanni Battista Piranesi,Gustave Dore,Gustave Moreau,Leonardo da Vinci,Limbourg brothers,Maurice Quentin de La Tour,Raphael,Tsukioka Yoshitoshi,Utagawa Kuniyoshi,Maria Primachenko,Mikalojus Ciurlionis
2018-07-01,5,10,15,4,14,4,13,7,18,15,23,29,16,5,24,19,9,9,6,10,4,13,3,8,14,12,9,12,6,3,15,14,27,12,10,17,22,20,13,15,6,7,7,24,6,7,10,9,9,5,11,1,7,6,15,15,6,0,12,22,20,8,12,9,8,11,15,18,16,7,35,23,3,10,15,13,22,11,11,43,5,11,75,11,23,11,6,9,13,6,29,16,10,16,7,13,6,13,5,6,9,7,9,23,26,20,7,7,13,8,9,21,17,17,6,7,20,16,29,26,33,21,18,30,8,5,25,7,18,9,7,6,2,6,8,7,9,10,8,8,13,2,34,0,10,15,6,10,18,1,22,2,9,9,9,11,8,9,1,28,11,32,31,19,7,7,21,14,6,34,8,11,11,11,3,16,12,1,15,20,16,2,5,5,14,11,7,10,7,25,18,39,2,6,22,9,65,24,0,5,2,13,11,15,9,21,7,19,6,3,12,23,10,13,10,19,14,8,14,3,5,12,12,6,14,9,9,5,4,3,9,0,16,12,10,6,3,8,4,7,14,4,14,0,13,10,8,17,9,5,9,7,4,11,4,12,4,21,7,4,4,10,15,4,42,3,16,3,5,9,0,14,9,13,8,3,15,6,5,18,12,8,16,11,11,5,21,8,2,4,4,19,6,4,8,7
2018-08-01,6,4,13,7,14,2,11,9,15,15,23,24,13,5,22,22,8,9,9,11,5,14,3,7,21,20,12,9,6,4,24,19,22,11,13,17,24,16,16,15,11,8,8,25,5,8,11,13,11,19,13,1,9,6,17,14,5,0,13,23,14,7,15,3,8,22,15,13,7,5,22,27,3,12,13,14,25,12,13,16,6,9,68,12,3,5,5,10,13,8,28,16,8,16,7,14,9,14,6,8,9,10,6,11,28,17,8,10,16,10,8,6,17,17,8,22,21,18,31,22,24,12,27,36,7,4,24,9,12,12,9,9,9,6,7,10,13,12,12,5,14,0,37,0,12,17,6,14,13,2,19,6,11,10,12,17,5,11,2,35,12,40,29,15,8,8,25,12,5,41,7,10,9,10,3,14,13,1,16,25,19,2,10,5,16,9,8,11,3,27,15,45,7,7,16,7,37,15,8,6,12,21,5,16,11,21,8,10,11,3,7,23,10,17,9,26,15,7,11,3,5,7,12,6,15,12,9,6,6,26,12,0,16,21,10,11,4,7,7,9,15,5,15,5,13,10,7,15,8,7,6,8,6,12,6,22,4,23,6,5,4,10,39,4,18,0,19,4,12,27,8,18,10,14,9,3,16,8,5,0,13,10,16,12,8,5,23,10,2,13,1,17,8,5,5,8
2018-09-01,8,5,12,9,19,9,22,14,19,26,24,24,16,9,33,31,9,14,6,15,6,14,5,9,18,12,27,12,8,4,24,18,48,16,13,18,33,27,22,12,18,10,7,25,6,7,12,10,16,14,17,1,10,10,17,18,6,1,17,30,17,11,13,5,11,10,18,19,18,10,27,27,4,15,15,20,31,12,16,26,8,18,74,13,7,9,6,12,18,9,41,26,17,18,10,15,8,19,5,14,12,13,19,16,30,19,45,8,20,11,10,17,21,17,6,15,24,19,49,81,37,100,17,52,13,6,30,10,17,15,12,9,9,12,7,16,15,12,16,6,21,0,53,0,12,20,10,18,17,1,25,9,9,11,19,17,13,9,1,40,14,39,38,19,12,76,59,4,8,24,10,15,11,12,4,15,11,1,18,27,98,2,8,3,16,9,8,14,14,30,33,52,4,8,28,12,41,18,8,9,7,20,22,19,23,25,8,10,14,4,12,24,17,17,16,24,18,8,18,6,9,8,13,3,21,16,5,6,10,8,11,3,19,19,13,13,5,18,9,13,16,9,20,10,13,23,5,17,12,13,19,14,4,19,5,25,6,25,9,8,6,39,25,17,14,6,94,4,16,14,3,15,11,12,8,3,17,9,6,18,22,14,24,16,8,7,24,12,3,13,2,24,9,4,26,10
2018-10-01,9,2,11,5,19,7,26,13,24,28,23,26,13,11,38,32,11,14,0,14,29,15,4,12,14,13,16,11,7,7,14,12,51,15,15,18,42,20,24,13,12,8,12,25,8,9,12,12,17,35,19,1,10,8,18,18,5,1,16,61,17,12,16,5,9,12,19,27,20,7,38,32,3,12,31,17,37,12,21,29,9,5,87,15,13,8,12,15,21,13,42,44,19,22,8,16,11,21,7,13,10,18,13,15,36,17,19,8,15,15,5,5,19,20,7,20,31,19,52,64,27,43,29,75,17,22,31,12,21,15,12,12,6,12,13,16,17,14,16,9,25,0,70,1,12,36,8,19,16,4,22,6,13,11,19,29,13,7,2,71,19,39,38,19,17,47,31,13,11,37,10,18,10,14,4,15,13,1,25,28,24,2,7,10,16,11,13,14,7,30,29,76,7,12,27,12,58,22,16,7,9,21,38,22,24,27,9,11,10,4,10,35,18,8,17,28,21,6,21,6,12,11,13,7,22,27,10,7,3,6,12,3,23,31,15,9,4,17,5,14,17,8,25,0,11,23,6,9,12,6,5,16,4,13,6,21,6,27,12,11,8,31,55,12,20,15,74,4,16,17,2,19,13,16,9,3,18,10,6,17,26,14,27,13,10,7,23,17,3,9,4,27,7,4,20,11
2018-11-01,9,8,8,8,22,18,30,15,17,25,24,23,13,11,48,31,15,18,9,20,31,16,7,11,21,14,18,12,100,7,24,17,43,17,16,16,39,24,26,15,15,5,16,28,5,8,14,10,15,36,19,1,10,13,21,22,8,1,19,63,16,14,16,2,15,13,12,27,16,9,44,31,5,20,34,19,36,21,26,24,10,17,74,16,17,11,7,12,17,12,43,27,16,25,6,15,11,26,6,16,10,17,8,18,37,29,16,9,17,9,7,10,19,19,7,19,26,18,40,48,30,38,38,60,13,7,33,9,45,20,15,9,4,18,13,14,10,15,20,10,23,9,53,1,12,41,10,17,17,3,24,3,7,10,23,17,16,5,2,85,16,35,48,20,12,40,32,22,26,20,13,17,18,13,4,16,16,1,24,30,48,2,8,7,22,6,11,18,3,29,28,64,7,10,21,14,72,23,25,9,9,15,36,18,23,28,12,11,10,4,14,31,19,18,21,48,23,10,18,4,11,9,15,7,22,30,5,13,13,5,11,0,20,23,15,5,7,18,8,14,18,29,31,5,17,28,5,18,16,9,8,15,9,15,8,30,5,27,11,6,8,18,43,26,23,3,55,5,26,41,0,15,12,16,8,3,18,9,6,0,18,14,29,19,11,7,24,16,3,4,6,25,9,4,29,6
2018-12-01,8,6,11,5,19,10,28,10,17,26,21,30,11,8,46,27,12,14,0,13,23,19,7,8,19,12,12,10,52,9,20,15,86,12,14,13,41,23,21,15,22,9,13,26,8,8,10,14,12,21,14,1,15,7,19,19,5,1,15,36,17,14,14,2,9,8,11,26,16,9,27,24,5,20,32,12,34,14,17,30,7,11,60,14,10,6,9,12,14,9,37,17,14,20,5,14,9,22,6,14,11,11,15,15,34,22,14,11,16,9,9,4,19,17,6,6,29,16,42,43,32,38,37,63,11,9,31,12,21,12,10,10,2,12,12,11,7,11,13,9,20,0,58,0,13,33,8,14,17,1,19,2,12,13,15,20,9,7,1,83,14,34,42,21,21,39,45,10,40,37,12,12,14,12,4,17,15,1,19,27,25,2,7,5,13,11,15,12,15,27,16,63,8,9,26,12,66,26,9,9,3,16,26,27,21,23,10,9,12,4,13,23,66,23,23,30,22,7,18,4,9,7,14,7,17,33,5,14,9,6,7,3,20,21,14,7,5,9,5,11,16,9,21,5,13,16,9,15,9,8,2,11,7,10,7,30,6,23,11,11,9,15,53,72,18,16,73,4,24,28,0,12,11,16,13,0,17,7,5,0,28,10,19,14,11,4,26,15,3,8,7,25,8,5,38,6
2019-01-01,9,2,11,4,19,5,39,14,21,27,22,21,10,13,40,29,13,19,6,15,100,19,4,9,19,13,11,13,18,12,21,19,31,13,16,20,39,15,20,17,15,8,9,27,9,8,12,11,19,31,18,1,15,8,22,19,9,1,15,37,17,12,20,4,11,13,10,23,9,6,25,25,4,16,28,13,34,14,15,41,9,13,67,14,10,6,6,13,18,8,42,30,12,19,8,13,11,23,7,14,16,14,12,14,30,27,13,11,17,10,8,10,21,19,8,23,28,14,46,51,31,29,32,55,13,14,32,15,15,14,13,6,6,10,11,13,13,12,16,8,20,2,59,0,12,32,10,16,23,3,19,4,8,12,17,15,12,9,1,53,15,56,38,24,23,34,20,17,39,26,10,23,16,13,4,16,16,1,19,27,21,2,5,3,19,14,12,14,7,26,46,47,6,4,33,11,61,45,40,7,10,20,45,32,19,23,13,10,10,4,12,29,21,30,19,39,24,8,21,7,11,2,15,10,19,26,10,9,21,7,12,0,23,27,14,8,5,13,4,14,17,9,25,0,14,30,8,12,12,8,22,13,5,12,7,20,5,24,10,19,9,16,58,35,23,15,36,5,20,22,7,15,12,15,16,0,19,11,5,0,26,12,24,12,12,7,25,14,3,4,4,24,7,4,42,11
2019-02-01,9,10,20,15,23,10,48,15,25,18,21,20,15,11,39,42,15,24,12,16,46,15,4,11,13,14,21,15,15,13,14,15,47,16,14,21,37,13,17,15,12,8,12,27,17,8,13,15,17,15,21,1,13,14,20,19,10,0,12,27,19,13,10,6,16,20,12,22,17,7,8,27,4,17,40,12,36,17,13,22,9,14,80,15,32,8,7,17,17,9,41,25,12,24,14,20,19,27,10,10,23,16,11,11,29,26,15,16,18,9,11,12,21,22,8,14,27,17,57,70,33,92,36,79,16,5,25,14,19,12,14,11,6,13,10,17,14,15,22,3,21,7,55,0,16,27,7,15,15,1,16,4,5,11,27,17,14,12,2,59,20,37,54,12,18,12,26,33,94,16,15,21,12,12,4,16,11,1,20,28,28,2,5,2,16,16,12,14,11,26,46,58,13,7,36,10,93,84,26,7,8,32,47,25,21,25,7,14,15,4,12,26,20,41,18,43,17,9,27,10,18,16,13,19,22,17,9,8,67,7,12,4,29,26,14,11,6,10,15,13,17,6,27,5,13,29,4,17,13,14,8,12,10,14,6,19,11,32,12,11,16,20,74,16,32,23,64,5,20,14,5,16,13,14,3,0,16,11,8,19,21,15,24,13,10,7,21,16,3,8,6,30,8,7,26,11
2019-03-01,9,12,13,10,24,2,55,11,24,19,21,21,15,14,48,28,14,22,8,16,11,15,6,10,14,13,19,15,14,12,15,17,39,16,18,20,39,12,21,23,20,10,19,28,22,7,12,16,20,12,20,1,17,11,22,19,6,1,13,25,18,12,13,5,17,19,16,23,12,8,18,31,4,16,31,15,30,16,14,26,12,6,85,14,6,8,4,16,19,10,43,22,19,22,13,21,13,24,8,12,25,18,11,14,26,24,17,18,17,11,10,11,23,20,7,13,25,18,100,67,29,41,37,62,11,6,25,19,21,15,13,9,5,11,13,19,10,17,18,7,15,0,48,0,27,21,6,13,21,5,16,5,7,10,25,20,18,11,2,54,20,34,44,14,19,8,48,29,50,34,14,16,11,11,5,18,12,1,20,29,25,3,6,5,17,10,7,17,3,28,22,55,8,10,24,9,65,83,41,6,9,35,38,24,21,26,12,15,17,4,11,31,19,42,16,32,18,10,29,4,16,12,14,8,22,18,8,7,20,6,13,0,26,19,13,8,5,10,10,12,17,9,26,5,18,31,6,17,9,13,13,14,15,15,9,17,10,33,13,17,7,19,41,16,27,25,45,6,30,26,3,14,13,14,16,0,20,10,9,0,14,14,32,16,8,6,23,14,3,6,3,27,6,7,19,14
2019-04-01,8,5,11,10,19,11,53,18,18,15,22,18,14,11,44,25,13,16,6,17,9,20,7,9,26,12,17,21,11,6,12,15,36,14,17,19,39,14,21,17,20,4,10,28,10,8,11,9,17,9,17,1,12,15,22,19,7,1,15,26,19,14,51,2,12,9,24,18,5,6,29,30,5,13,26,14,32,17,17,19,10,16,65,14,10,4,10,12,20,9,40,27,18,22,11,21,8,21,7,13,19,13,11,17,28,26,12,9,16,9,9,9,19,17,7,7,25,17,83,62,31,30,45,70,8,6,31,8,23,16,14,9,3,9,9,12,13,13,16,17,20,5,40,0,17,22,8,17,16,6,22,3,8,11,17,25,7,11,2,48,12,33,41,19,19,47,32,18,65,19,17,9,8,11,5,14,9,1,21,28,27,3,10,7,16,9,13,15,0,32,36,61,10,8,29,12,67,30,25,7,7,19,34,37,20,26,18,13,12,4,13,20,18,24,17,65,20,6,23,4,13,9,13,7,20,17,4,7,15,4,10,3,24,21,12,8,5,12,10,12,16,11,26,0,18,20,5,14,10,7,19,11,6,13,9,30,7,29,14,14,9,19,75,22,19,16,35,5,31,23,0,15,12,17,9,0,23,10,6,0,9,13,21,16,10,5,22,25,4,2,8,26,11,7,20,9
2019-05-01,9,10,7,7,18,7,48,26,25,14,29,25,12,11,50,26,9,14,3,16,7,20,6,16,21,11,14,11,10,8,15,14,41,12,17,27,40,18,21,20,29,6,12,30,7,7,10,12,16,15,18,1,9,7,18,18,4,1,14,25,18,6,25,3,13,13,18,17,8,7,34,34,5,19,32,12,35,15,20,19,12,16,65,16,22,4,8,14,21,9,39,21,24,22,9,24,14,21,9,14,26,15,8,13,32,24,12,13,17,20,9,12,19,19,6,18,26,16,76,50,28,20,41,62,17,8,28,13,19,13,7,6,6,13,10,13,18,12,22,12,19,0,40,0,20,21,8,14,24,2,17,4,8,11,22,16,12,8,2,51,12,35,38,18,9,28,24,13,26,31,13,9,8,13,3,13,11,1,24,33,35,2,6,2,19,10,9,14,0,31,56,49,24,6,21,12,63,24,16,6,7,12,42,21,22,25,9,11,9,4,16,20,18,25,15,20,19,7,23,5,7,10,12,4,19,14,8,7,6,5,11,3,23,21,13,6,5,12,7,15,17,6,24,0,15,24,6,18,8,10,11,12,6,12,5,25,6,31,16,7,8,12,56,9,16,9,31,5,25,13,0,14,11,14,7,6,17,8,5,0,10,13,24,15,10,7,26,39,4,8,4,26,8,4,25,10
2019-06-01,7,6,8,8,14,11,14,20,19,16,20,35,10,7,56,25,12,16,3,11,5,10,5,9,18,13,9,14,7,6,10,28,23,10,11,13,37,16,18,12,32,5,7,27,6,5,9,9,14,7,14,1,8,7,17,18,7,1,13,28,14,5,21,2,10,8,15,17,9,9,23,21,4,14,32,12,30,13,16,16,8,9,64,11,3,3,7,10,17,9,28,20,17,18,6,19,8,16,6,10,11,12,10,12,34,24,15,10,11,9,7,10,18,16,6,9,22,15,74,29,28,21,20,37,5,6,24,12,13,9,6,6,4,10,7,11,17,12,14,12,14,2,33,0,21,12,7,13,27,1,18,5,13,8,14,16,13,6,1,35,12,33,30,15,9,12,31,8,14,41,10,9,5,13,3,10,9,1,21,28,27,2,8,3,19,7,6,11,0,25,51,45,25,8,24,10,54,25,8,7,7,12,11,18,22,21,9,8,13,5,9,23,13,15,13,26,14,5,14,5,6,6,11,3,16,14,3,5,13,4,12,0,20,16,10,7,5,12,8,9,14,11,17,0,15,14,6,18,8,5,13,12,3,6,3,23,5,24,18,6,5,12,21,14,14,9,18,4,23,9,0,13,9,11,6,0,18,6,5,0,8,11,24,11,11,9,25,28,3,5,6,23,8,6,11,8
2019-07-01,5,4,13,7,13,5,15,21,16,23,18,28,7,4,42,19,9,16,8,8,8,9,4,7,13,10,8,10,6,2,12,31,16,9,9,12,26,17,12,13,15,5,10,23,5,6,7,9,10,10,10,1,11,5,16,13,8,0,17,23,12,5,20,4,7,11,11,12,13,12,24,24,3,13,17,8,23,11,15,12,5,14,61,10,10,4,4,8,12,6,25,21,7,14,5,15,4,14,5,7,8,7,10,12,27,19,12,4,13,9,6,14,14,17,7,9,20,14,66,20,31,17,23,35,6,5,22,4,9,7,14,6,7,8,7,9,8,7,13,6,13,2,29,0,14,12,8,13,14,2,16,2,8,9,8,12,9,7,1,38,12,30,29,17,10,10,26,11,5,24,7,16,5,11,3,9,10,1,15,24,21,1,5,5,20,7,6,9,3,22,29,47,17,5,18,6,39,14,8,7,4,11,13,16,10,17,6,8,7,3,7,17,10,8,11,30,13,3,11,7,5,10,11,2,13,12,5,5,7,5,11,0,19,16,8,5,4,8,7,8,16,4,14,5,10,11,7,22,6,8,4,8,6,9,4,29,4,20,6,7,5,13,25,7,12,0,19,4,7,4,2,10,8,7,7,0,17,4,6,0,5,11,18,8,8,6,18,21,2,2,5,17,5,4,12,7
2019-08-01,6,3,14,1,12,7,12,10,18,23,18,39,9,6,51,22,7,13,8,11,6,13,6,10,17,12,11,8,8,4,29,36,26,11,13,10,28,34,16,15,19,6,9,23,5,7,10,8,13,7,12,1,10,4,15,14,5,0,16,20,14,6,25,7,10,12,20,14,13,11,21,26,4,13,16,11,28,10,14,12,6,13,59,13,10,9,7,9,14,9,24,19,7,16,4,17,7,14,4,8,12,8,15,17,25,19,10,11,16,10,5,4,17,14,6,11,23,15,59,30,35,24,22,29,8,5,24,12,8,10,16,9,8,6,5,10,13,10,18,5,13,4,32,0,14,13,8,15,14,2,16,3,9,8,8,13,11,6,5,34,14,52,31,19,11,10,28,52,2,16,8,5,6,10,3,10,14,1,16,24,26,1,6,5,14,10,4,10,3,25,29,45,9,10,22,6,41,16,8,14,3,8,16,15,10,20,6,8,11,3,10,20,11,5,15,18,13,5,11,5,6,8,12,3,14,13,5,6,6,3,13,6,19,16,9,7,5,8,1,8,18,8,27,0,10,10,6,19,6,6,4,6,10,8,3,24,4,22,6,7,5,11,26,7,16,3,16,4,14,9,2,11,9,11,1,6,17,7,4,0,16,8,13,12,10,4,23,24,3,3,4,20,6,5,6,5
2019-09-01,8,6,9,9,27,14,33,12,14,24,18,25,9,6,56,24,10,14,8,12,8,12,8,11,14,12,9,13,6,6,11,31,29,12,12,16,31,18,22,21,16,3,13,24,5,8,10,13,16,10,17,1,7,8,21,16,5,0,14,21,17,10,20,5,10,12,13,16,13,11,23,25,4,15,13,12,31,13,18,13,8,7,70,13,9,5,9,13,18,9,33,21,11,19,4,21,10,21,6,6,12,15,12,14,24,24,13,13,16,10,8,8,19,21,7,19,23,15,42,80,30,73,28,48,10,9,26,14,15,13,10,11,6,10,10,15,17,11,15,6,25,0,51,0,12,14,4,12,16,1,16,8,11,9,16,15,12,11,2,59,15,34,34,17,5,81,40,24,8,31,13,7,9,11,5,10,11,1,20,24,97,2,9,3,18,8,7,14,10,29,48,52,9,7,24,11,36,22,16,18,8,11,10,16,20,24,10,9,13,3,6,20,15,16,14,18,16,12,14,5,7,8,13,10,22,16,3,6,8,3,14,6,21,17,10,8,5,13,9,12,16,6,21,0,8,24,8,20,7,14,11,10,2,11,4,21,4,25,9,9,8,46,43,8,17,0,95,4,7,9,2,11,14,14,11,9,17,8,5,0,9,14,20,15,9,8,22,27,3,15,3,25,7,4,18,8
2019-10-01,8,7,9,6,22,13,17,15,26,18,19,29,13,6,50,25,15,14,8,20,6,13,7,11,19,13,8,12,6,4,16,13,20,11,13,14,38,14,21,14,9,9,12,24,8,7,11,10,16,15,20,1,11,7,25,18,7,1,13,23,21,9,20,7,9,12,16,22,14,10,25,33,4,13,27,15,36,14,21,11,8,9,83,13,3,2,7,10,21,11,33,24,12,20,10,25,11,25,8,13,13,18,16,17,25,21,14,12,15,10,9,14,21,18,13,10,23,20,56,52,37,45,24,55,15,13,28,20,18,19,12,13,2,11,6,16,13,15,16,9,28,4,64,0,14,16,6,19,22,2,18,4,12,11,15,14,14,8,2,54,13,32,42,21,6,48,41,41,13,24,13,5,7,16,7,12,15,1,18,33,31,2,7,6,17,7,10,19,9,28,46,55,6,12,28,13,39,21,30,9,5,14,30,15,17,24,13,10,13,4,18,22,16,10,17,23,19,7,13,4,7,9,14,14,22,16,6,6,8,3,18,3,24,24,11,11,4,12,6,13,18,7,22,0,14,22,7,19,8,8,12,15,6,13,5,31,4,26,10,7,6,100,40,15,19,9,65,5,17,16,2,15,14,15,15,0,19,9,6,0,16,11,24,12,8,7,27,18,4,6,4,28,8,5,26,11
2019-11-01,8,5,9,3,23,17,15,14,20,18,25,19,12,8,44,24,15,19,8,12,11,16,6,8,22,15,9,12,8,8,9,17,40,11,13,13,35,16,23,14,4,7,9,27,7,9,10,11,16,16,20,1,12,7,24,18,7,1,18,24,23,11,15,2,10,11,17,22,15,12,22,31,5,16,40,18,42,18,20,12,9,15,74,14,12,3,5,10,18,12,36,21,14,19,11,22,10,22,6,10,16,14,12,17,25,20,15,12,15,13,7,13,20,19,11,3,25,19,64,47,34,39,24,60,12,8,29,14,13,20,14,11,7,16,9,16,14,13,18,10,23,2,58,0,13,14,7,17,18,0,19,4,11,11,17,14,11,9,2,50,18,36,40,18,8,47,42,42,29,33,16,18,8,12,7,12,15,1,18,31,29,2,8,6,21,11,9,14,3,29,40,59,16,7,21,12,67,21,54,11,7,13,28,17,19,26,15,9,14,4,12,25,16,21,24,31,20,9,16,6,6,9,14,1,23,18,3,5,5,7,17,0,24,16,14,8,6,16,3,11,17,8,22,5,10,24,5,17,10,12,12,18,6,19,8,28,5,27,12,9,9,79,41,13,19,6,50,5,22,29,12,13,12,19,3,3,23,10,7,0,8,12,28,12,7,7,21,22,3,7,2,26,5,5,34,10
2019-12-01,6,2,4,8,20,10,39,12,14,20,20,24,9,11,38,22,10,17,11,12,9,19,5,8,19,10,11,10,8,7,8,14,87,11,11,14,32,20,17,19,9,8,15,24,7,6,9,12,8,13,12,1,12,6,18,16,7,0,16,21,20,7,13,3,10,12,12,16,18,17,16,25,7,18,28,13,34,13,21,11,6,13,56,12,6,7,7,8,18,9,28,20,9,18,10,22,10,20,7,12,17,10,13,19,26,18,13,26,14,11,8,7,16,14,9,9,20,17,48,38,26,23,32,68,11,5,24,9,11,16,12,14,7,9,7,13,9,10,11,15,23,0,37,0,12,12,10,15,14,2,18,4,9,11,11,16,8,14,2,56,15,38,37,24,5,39,42,16,64,30,9,11,3,11,5,12,9,1,18,25,34,2,9,2,16,5,7,12,0,27,21,58,9,12,23,12,64,24,23,10,5,12,28,18,15,21,10,10,11,3,13,23,12,14,20,22,16,8,14,5,5,10,22,3,17,18,6,8,11,4,17,0,21,16,11,6,4,9,8,8,15,6,22,5,11,18,2,13,8,6,10,10,4,12,4,46,5,25,8,9,10,60,45,73,26,9,58,5,26,21,2,12,11,13,8,3,17,6,6,0,7,11,23,12,5,5,26,10,3,4,3,24,7,5,37,5
